Id,SalePrice
2236,266656.7778803556
2237,310457.01349209575
2238,189395.60967757815
2239,111101.70690444863
2240,151906.81877384702
2241,142478.47023522656
2242,112288.74788706895
2243,138513.35809380753
2244,90360.7638480285
2245,99522.2611450404
2246,143645.21334628476
2247,131685.3644113936
2248,96269.07462823513
2249,98838.13914177276
2250,109418.82223890565
2251,128278.35846929584
2252,190944.01119091528
2253,154769.3937281412
2254,193584.17389367163
2255,188794.0677418136
2256,195510.40289252772
2257,187458.72143205724
2258,161912.47879326082
2259,171983.2162820071
2260,156910.87855636992
2261,201241.26196185566
2262,222501.64073192593
2263,338695.73767034453
2264,426320.83964912157
2265,187358.51965454136
2266,285964.38383064384
2267,322129.72207380034
2268,390952.38255365775
2269,158933.51951189683
2270,221703.3272179227
2271,237114.84070614525
2272,230689.96226663058
2273,171303.2760686364
2274,183511.55343273544
2275,187992.23235079504
2276,221648.6272062542
2277,186717.55119627956
2278,147238.7648692287
2279,113715.47293585999
2280,118875.96691954421
2281,172519.03222608002
2282,197455.86336800826
2283,103720.36609283742
2284,107740.62111620221
2285,136307.19548346155
2286,123517.1880923112
2287,361149.3581491004
2288,283142.4730304228
2289,338937.9242934281
2290,398602.4170730602
2291,314611.33091697085
2292,396918.15011266386
2293,406356.5330820568
2294,351107.3649659664
2295,437987.86912344606
2296,278635.42779865616
2297,353137.6706832604
2298,336438.4080370574
2299,311631.33010696864
2300,299079.24596113665
2301,319342.0779271354
2302,248379.16676957379
2303,240320.6601183441
2304,262931.85946757277
2305,217971.83993410863
2306,203342.55783864975
2307,206318.12466693568
2308,209468.93552761982
2309,291399.0810058578
2310,231263.73754384406
2311,209623.14817823705
2312,206357.2641956831
2313,183452.18606319197
2314,197455.44060685651
2315,200783.86958875592
2316,212213.43522149252
2317,194536.42109407773
2318,204179.43660556883
2319,204084.36798426378
2320,203622.2836664898
2321,257804.03507085572
2322,214024.71836376752
2323,211608.7656001864
2324,205623.38006875454
2325,252764.70471393646
2326,198739.99242000518
2327,216129.2237888675
2328,239380.76723497515
2329,187878.58250820977
2330,172778.35161391046
2331,318896.33035686065
2332,339063.5704184679
2333,287920.4910392534
2334,243907.61658638445
2335,269503.89340452175
2336,280809.9636343068
2337,212693.82023351433
2338,274165.9875290048
2339,234125.38474904955
2340,395319.931753663
2341,247687.36605974528
2342,245707.40847347837
2343,233939.20204071127
2344,208342.02025430923
2345,244094.00733565234
2346,224954.75904669674
2347,204968.5944556625
2348,262584.6614707911
2349,175323.04989421857
2350,322844.4067676031
2351,278723.33432148385
2352,248695.1046497148
2353,233862.4645815081
2354,153453.98371087108
2355,161207.10998805927
2356,172763.97620851884
2357,198121.49042592963
2358,210328.99098720096
2359,119282.80002898816
2360,102427.15146001277
2361,148670.67196064146
2362,271480.6349346959
2363,140343.08743686014
2364,202094.34230916313
2365,230918.5333818119
2366,195355.98325062162
2367,221552.66273897738
2368,205908.05190165076
2369,222690.64690646165
2370,160794.6192433472
2371,167725.57493363414
2372,194698.50056560952
2373,293406.05171827634
2374,300915.4100159276
2375,263023.18038860336
2376,297010.0852084708
2377,348505.74187880376
2378,140380.99458524474
2379,206154.13878001846
2380,156887.60017685185
2381,174695.77337109286
2382,227538.4303087635
2383,207986.20435001256
2384,255481.79055346615
2385,172777.7927368965
2386,124106.96668776736
2387,125648.50238956069
2388,112841.52842606197
2389,130126.7633099209
2390,156694.87073300016
2391,156009.53426215315
2392,112540.57846368273
2393,174780.8250555687
2394,137889.36437955085
2395,194114.99375066205
2396,139752.0183243467
2397,233901.26124432983
2398,103919.90719108074
2399,36543.1831021097
2400,15340.780900873826
2401,101374.96178195428
2402,136469.73755065352
2403,142282.9352361948
2404,159978.6607307273
2405,165652.2935298569
2406,137117.4370991118
2407,116595.09360026749
2408,163082.9751540302
2409,119421.64261392393
2410,187154.74292163117
2411,105163.70162318315
2412,162114.36914005916
2413,128864.85949996195
2414,172161.72796099953
2415,139334.7447368304
2416,140098.41462319996
2417,145486.13406189723
2418,120780.55760005541
2419,101122.31601868448
2420,117669.27450637292
2421,140365.38614802086
2422,115852.50515071995
2423,128675.6586680077
2424,149905.06924062828
2425,221010.69766464925
2426,136855.0494908702
2427,167641.22123386624
2428,183193.650080105
2429,92184.11263478245
2430,132455.7635800101
2431,109859.69408812013
2432,140391.95056611963
2433,146352.3928490035
2434,143464.4907566433
2435,157898.37722143572
2436,87219.97347938933
2437,104385.34386655595
2438,99802.98064153385
2439,115601.94844405481
2440,135783.07122668187
2441,101534.85032673873
2442,86735.7248663287
2443,135205.89888933446
2444,154197.64547387772
2445,83174.47497334931
2446,152846.6127744199
2447,248806.35304922544
2448,153708.97209625744
2449,121544.96105395013
2450,162753.37481257715
2451,130404.24229567451
2452,204880.52016033957
2453,90984.89177529374
2454,104148.99278171628
2455,126494.14394624211
2456,126511.93302485853
2457,119739.1128120363
2458,138422.86425890442
2459,99651.59420297341
2460,146898.05777447182
2461,115055.92991481867
2462,121930.78683462442
2463,135585.2318124891
2464,183444.10236659838
2465,148621.28441058408
2466,96077.76810824819
2467,166855.0250937987
2468,93938.89018429857
2469,80744.6496826621
2470,193036.0656992549
2471,219343.98287105418
2472,206485.42944388618
2473,89836.21239899442
2474,48290.27232043201
2475,220026.68571501455
2476,88156.44094622409
2477,122478.97466313123
2478,155205.08300387888
2479,91305.07881023426
2480,167905.2172168771
2481,119783.45497983933
2482,128544.97019443323
2483,93947.0672238007
2484,112628.86252448591
2485,119280.48019778024
2486,150175.7161932757
2487,190049.3435728023
2488,182392.60675881157
2489,161498.2216041191
2490,136566.15534639673
2491,78688.79819701437
2492,205360.35916573965
2493,181260.7137261802
2494,172584.3693491195
2495,86165.77179614065
2496,255734.78132267937
2497,169396.16013947327
2498,90736.09394414927
2499,74776.10549937678
2500,106952.01695773395
2501,133760.15043095604
2502,148717.3862556984
2503,99885.41054468515
2504,163646.38161209418
2505,217635.0046159303
2506,274163.3358868591
2507,308643.58032085886
2508,275743.10867511365
2509,229259.18714410768
2510,234102.48783872728
2511,186419.03512313575
2512,224010.32156847973
2513,242168.9225286578
2514,274416.3098510151
2515,156427.76722916996
2516,175123.66227075655
2517,124444.57384737342
2518,143168.97835351352
2519,267814.4413315109
2520,235855.13297372012
2521,200628.99274893772
2522,234257.13629385686
2523,116253.50875009614
2524,134673.76730602322
2525,181503.1038721943
2526,176401.07537662634
2527,130535.62261537946
2528,103363.86829429766
2529,124694.37164472917
2530,114611.37267225055
2531,264916.7515726122
2532,237023.10379945437
2533,201497.57871703946
2534,273332.3060484185
2535,285257.3725624409
2536,251114.4147044762
2537,280326.5100926055
2538,205246.00172075306
2539,215351.25411594185
2540,196831.9339379715
2541,195511.97204928243
2542,165586.75308705226
2543,121190.49017519824
2544,107313.0396814131
2545,146378.9464434767
2546,129185.8363180731
2547,146010.0150363355
2548,166349.28956940403
2549,146658.63722325145
2550,529349.296892204
2551,157687.93564651418
2552,123899.24614035268
2553,64303.65497623908
2554,103778.15496662311
2555,112334.51173400652
2556,88600.85316257802
2557,80975.77714865521
2558,171139.88130871532
2559,144933.1353768902
2560,143014.46113498014
2561,143111.27948144224
2562,137892.70093377522
2563,128050.62962619186
2564,184079.06621937727
2565,121821.20244465658
2566,126918.80561816419
2567,129845.79411211709
2568,217806.70404167243
2569,240493.80987457014
2570,113848.07154824992
2571,171607.06742624415
2572,164443.9640418216
2573,221322.9067090246
2574,290768.9188122883
2575,154903.6549026771
2576,156758.78446909046
2577,178182.82973007654
2578,76897.77934139664
2579,3467.1574327773415
2580,124005.08160733199
2581,122001.67918378703
2582,151797.6854634371
2583,289964.8170727632
2584,221554.14387540784
2585,193982.704721596
2586,255827.34898393918
2587,219072.63583193507
2588,121877.34617669438
2589,149059.2405151694
2590,227701.9700694323
2591,236530.29376846392
2592,222886.1479482538
2593,295250.93640837807
2594,203468.9864633852
2595,228640.991296611
2596,297360.28026128537
2597,191392.7549879142
2598,290356.773351663
2599,365037.4405422304
2600,177674.6029590008
2601,134609.5636740873
2602,51942.94663384877
2603,80965.37802686892
2604,81505.85754601419
2605,40409.284699201
2606,150772.30941264058
2607,201217.81563517367
2608,217335.75596410126
2609,161498.42554736906
2610,120981.65256923094
2611,125124.81100139808
2612,156191.67651983682
2613,118587.49040112348
2614,101767.28844824794
2615,174796.53758230747
2616,165014.7869932517
2617,202677.05079144755
2618,256900.99962733604
2619,202123.75317162662
2620,171115.71541212243
2621,172149.36038893083
2622,183152.43362904782
2623,247836.2198055052
2624,310603.27129888954
2625,262511.0093185677
2626,173853.93485941383
2627,146424.60919121862
2628,402540.82479186694
2629,422360.4580647947
2630,345348.16761947825
2631,402750.58206724375
2632,358664.32028950873
2633,294647.60737984325
2634,374870.3624303619
2635,160741.11549433245
2636,172496.45228235313
2637,208693.49045478684
2638,274566.0179445874
2639,200337.90572589074
2640,145631.97499231703
2641,79754.97418298892
2642,190808.6813986257
2643,92216.83699634008
2644,110616.91715347063
2645,102665.76083218842
2646,84265.20246413641
2647,95503.4609583636
2648,129244.69949965016
2649,159476.6091533418
2650,124322.31405741611
2651,144898.074617702
2652,352374.9752280518
2653,261313.9575583494
2654,246399.44710184817
2655,364985.4187492473
2656,320074.46866538667
2657,339486.3331659732
2658,304789.9202709723
2659,305710.5895050124
2660,352422.6397579374
2661,350186.51993340417
2662,352586.3358210297
2663,283108.96948894067
2664,283594.17965779
2665,322518.45034669584
2666,284600.76007057866
2667,200696.76931619606
2668,208131.1147932155
2669,208874.50971122927
2670,288293.8682901403
2671,207440.8332937618
2672,220732.45784853355
2673,213769.21375125294
2674,213115.06383835388
2675,199742.74995745908
2676,216364.93553665586
2677,200442.92829464047
2678,251394.2453176089
2679,269285.19768399943
2680,280193.9474638675
2681,337314.98919393483
2682,285177.5652244848
2683,396709.16157601395
2684,293540.6540204496
2685,297451.5346665119
2686,274355.43614375906
2687,314898.23694702704
2688,235091.18027232078
2689,223986.8005073792
2690,361935.98671172257
2691,187247.43949118236
2692,153608.01499013667
2693,226958.0157822723
2694,175932.89994396805
2695,199869.83134343938
2696,191626.5998371571
2697,174734.721308599
2698,205023.85147598956
2699,181444.87947334046
2700,161285.57527522265
2701,164011.00257409475
2702,117804.67772572307
2703,140004.32769139926
2704,147727.0299667705
2705,113180.46543614438
2706,83231.16129253671
2707,122039.56875218533
2708,139259.1016351772
2709,115886.03056023433
2710,119930.94311127771
2711,292849.4303275419
2712,337862.7188540831
2713,170767.554377342
2714,145976.53913277166
2715,175667.45046078786
2716,142750.43869011337
2717,213607.46762065977
2718,222046.48227244776
2719,141652.55317380623
2720,188707.6870423427
2721,124613.20139113883
2722,173951.49797230575
2723,167741.5598287093
2724,123332.30447822332
2725,110405.6644288727
2726,140356.3366387802
2727,172408.86452453595
2728,204044.76459190508
2729,135748.14771365694
2730,148262.32788944052
2731,129434.37470559531
2732,137447.9517326285
2733,152940.94178591762
2734,131809.49088633637
